サーターアンダギー,,,-10800,名詞,一般,*,*,*,*,サーターアンダギー,*,*,local_foods
シカムドゥチ,,,-5878,名詞,一般,*,*,*,*,シカムドゥチ,*,*,local_foods
ジューシー,,,-4472,名詞,一般,*,*,*,*,ジューシー,*,*,local_foods
スーチカ,,,-3200,名詞,一般,*,*,*,*,スーチカ,*,*,local_foods
タコライス,,,-4472,名詞,一般,*,*,*,*,タコライス,*,*,local_foods
ドゥルワカシー,,,-7408,名詞,一般,*,*,*,*,ドゥルワカシー,*,*,local_foods
チャンプルー,,,-5878,名詞,一般,*,*,*,*,チャンプルー,*,*,local_foods
豆腐よう,,,-3200,名詞,一般,*,*,*,*,豆腐よう,*,*,local_foods
にんじんしりしりー,,,-10800,名詞,一般,*,*,*,*,にんじんしりしりー,*,*,local_foods
ヒージャー汁,,,-5878,名詞,一般,*,*,*,*,ヒージャー汁,*,*,local_foods
ミミガー,,,-3200,名詞,一般,*,*,*,*,ミミガー,*,*,local_foods
ラフテー,,,-3200,名詞,一般,*,*,*,*,ラフテー,*,*,local_foods
ヌンクー,,,-3200,名詞,一般,*,*,*,*,ヌンクー,*,*,local_foods
大東寿司,,,-3200,名詞,一般,*,*,*,*,大東寿司,*,*,local_foods
ポーク玉子,,,-4472,名詞,一般,*,*,*,*,ポーク玉子,*,*,local_foods
ミヌダル,,,-3200,名詞,一般,*,*,*,*,ミヌダル,*,*,local_foods
イタミルクジュウ,,,-9050,名詞,一般,*,*,*,*,イタミルクジュウ,*,*,local_foods
ヒラヤーチー,,,-5878,名詞,一般,*,*,*,*,ヒラヤーチー,*,*,local_foods
ぽーぽー,,,-3200,名詞,一般,*,*,*,*,ぽーぽー,*,*,local_foods
